,Title,Year,Authors,Journal,Journal Acronym,Rank
98,3D Beamforming Based on Deep Learning for Secure Communication in 5G and Beyond Wireless Networks.,2021,"Helin Yang, Kwok-Yan Lam, Jiangtian Nie, Jun Zhao, Sahil Garg, Liang Xiao, Zehui Xiong, Mohsen Guizani",GLOBECOM  2021: 1-6,GLOBECOM,B
99,Joint Time Allocation and Beamforming Design for IRS-Aided Coexistent Cellular and Sensor Networks.,2021,"Yanze Zhu, Yang Liu, Jun Zhao, Ming Li, Qingqing Wu",GLOBECOM 2021: 1-6,GLOBECOM,B
100,Intelligent Reflecting Surface Aided MISO Uplink Wireless Network: Feasibility and Power Control.,2021,"Yang Liu, Jun Zhao, Ming Li, Qingqing Wu",ICC Workshops 2021: 1-6,ICC,Unranked
101,6G Downlink Transmission via Rate Splitting Space Division Multiple Access Based on Grouped Code Index Modulation.,2021,"Wenchao Zhai, Yishan Wu, Jun Zhao, Huimei Han",ICC Workshops 2021: 1-6,ICC,Unranked
102,Joint Scheduling Design in Wireless Powered MEC IoT Networks Aided by Reconfigurable Intelligent Surface.,2021,"Aichen Li, Yang Liu, Ming Li, Qingqing Wu, Jun Zhao",ICCC Workshops 2021: 159-164,ICCCHINA,Unranked
103,AI-GAN: Attack-Inspired Generation of Adversarial Examples.,2021,"Tao Bai, Jun Zhao, Jinlin Zhu, Shoudong Han, Jiefeng Chen, Bo Li, Alex C. Kot",ICIP 2021: 2543-2547,ICIP,B
104,Recent Advances in Adversarial Training for Adversarial Robustness.,2021,"Tao Bai, Jinqi Luo, Jun Zhao, Bihan Wen, Qian Wang",IJCAI 2021: 4312-4321,IJCAI,A*
105,Multi-Task Deep Neural Networks for Multi-Document Reading Comprehension.,2021,"Chang Liu, Zhuang Liu, Wayne Lin, Jun Zhao",IJCNN 2021: 1-8,IJCNN,B
106,UAV-Assisted 5G/6G Networks: Joint Scheduling and Resource Allocation Based on Asynchronous Reinforcement Learning.,2021,"Helin Yang, Jun Zhao, Jiangtian Nie, Neeraj Kumar, Kwok-Yan Lam, Zehui Xiong",INFOCOM Workshops 2021: 1-6,INFOCOM,A*
107,A Data-Free Approach for Targeted Universal Adversarial Perturbation.,2021,"Xiaoyu Wang, Tao Bai, Jun Zhao",SciSec 2021: 126-138,SCISEC,Unranked
108,Privacy-Enhanced Federated Learning with Weighted Aggregation.,2021,"Jiale Guo, Ziyao Liu, Kwok-Yan Lam, Jun Zhao, Yiqiang Chen",SocialSec 2021: 93-109,SOCIALSEC,Unranked
109,IRS-Assisted Millimeter Wave Communications: Joint Power Allocation and Beamforming Design.,2021,"Yue Xiu, Yang Zhao, Yang Liu, Jun Zhao, Osman Yagan, Ning Wei",WCNC Workshops 2021: 1-6,WCNC,B
110,Deep Reinforcement Learning Based Resource Allocation for Heterogeneous Networks.,2021,"Helin Yang, Jun Zhao, Kwok-Yan Lam, Sahil Garg, Qingqing Wu, Zehui Xiong",WiMob 2021: 253-258,WIMOB,Unranked
111,Sum-Rate Maximization for UAV-assisted Visible Light Communications using NOMA: Swarm Intelligence meets Machine Learning.,2021,"Quoc-Viet Pham, Thien Huynh-The, Mamoun Alazab, Jun Zhao, Won-Joo Hwang",CoRR abs/2101.03498 ,CORR,Unranked
112,Recent Advances in Adversarial Training for Adversarial Robustness.,2021,"Tao Bai, Jinqi Luo, Jun Zhao, Bihan Wen, Qian Wang",CoRR abs/2102.01356 ,CORR,Unranked
113,6G Downlink Transmission via Rate Splitting Space Division Multiple Access Based on Grouped Code Index Modulation.,2021,"Wenchao Zhai, Yishan Wu, Jun Zhao, Huimei Han",CoRR abs/2103.00829 ,CORR,Unranked
114,Fair and Differentially Private Distributed Frequency Estimation.,2021,"Mengmeng Yang, Ivan Tjuawinata, Kwok-Yan Lam, Tianqing Zhu, Jun Zhao",CoRR abs/2104.05974 ,CORR,Unranked
115,Blockchain and 6G: The Future of Secure and Ubiquitous Communication.,2021,"Ali Hussain Khan, Naveed Ul Hassan, Chau Yuen, Jun Zhao, Dusit Niyato, Yan Zhang, H. Vincent Poor",CoRR abs/2106.05673 ,CORR,Unranked
116,Inconspicuous Adversarial Patches for Fooling Image Recognition Systems on Mobile Devices.,2021,"Tao Bai, Jinqi Luo, Jun Zhao",CoRR abs/2106.15202 ,CORR,Unranked
117,"Blockchain for Edge of Things: Applications, Opportunities, and Challenges.",2021,"Thippa Reddy Gadekallu, Quoc-Viet Pham, Dinh C. Nguyen, Praveen Kumar Reddy Maddikunta, Natarajan Deepa, Prabadevi B, Pubudu N. Pathirana, Jun Zhao, Won-Joo Hwang",CoRR abs/2110.05022 ,CORR,Unranked
