,Title,Year,Authors,Journal,Journal Acronym,Rank
102,"Achieving convergence in operational transformation: conditions, mechanisms and systems.",2014,"Yi Xu, Chengzheng Sun, Mo Li",CSCW 2014: 505-518,CSCW,A
103,Energy Efficient HVAC System with Distributed Sensing and Control.,2014,"Cheng Li, Zhenjiang Li, Mo Li, Forrest Meggers, Arno Schlueter, Hock Beng Lim",ICDCS 2014: 429-438,ICDCS,A
104,Scalable Data Access Control in RFID-Enabled Supply Chain.,2014,"Saiyu Qi, Yuanqing Zheng, Mo Li, Yunhao Liu, Jinli Qiu",ICNP 2014: 71-82,ICNP,B
105,Read bulk data from computational RFIDs.,2014,"Yuanqing Zheng, Mo Li",INFOCOM 2014: 495-503,INFOCOM,A*
106,COLLECTOR: A secure RFID-enabled batch recall protocol.,2014,"Saiyu Qi, Yuanqing Zheng, Mo Li, Li Lu, Yunhao Liu",INFOCOM 2014: 1510-1518,INFOCOM,A*
107,MISC: Merging incorrect symbols using constellation diversity for 802.11 retransmission.,2014,"Jiajue Ou, Yuanqing Zheng, Mo Li",INFOCOM 2014: 2472-2480,INFOCOM,A*
108,Frogeye: Perception of the slightest tag motion.,2014,"Lei Yang, Yong Qi, Jianbing Fang, Xuan Ding, Tianci Liu, Mo Li",INFOCOM 2014: 2670-2678,INFOCOM,A*
109,Fair QoS multi-resource allocation for wireless LAN.,2014,"Yuxiao Hou, Mo Li, Yuanqing Zheng",IWQoS 2014: 290-295,IWQOS,Unranked
110,Tagoram: real-time tracking of mobile RFID tags to high precision using COTS devices.,2014,"Lei Yang, Yekui Chen, Xiang-Yang Li, Chaowei Xiao, Mo Li, Yunhao Liu",MobiCom 2014: 237-248,MOBICOM,A*
111,Demo: instant phone attitude estimation and its applications.,2014,"Pengfei Zhou, Weiming Chan, Shiqi Jiang, Jiajue Ou, Mo Li, Guobin Shen",MobiCom 2014: 333-336,MOBICOM,A*
112,Travi-Navi: self-deployable indoor navigation system.,2014,"Yuanqing Zheng, Guobin Shen, Liqun Li, Chunshui Zhao, Mo Li, Feng Zhao",MobiCom 2014: 471-482,MOBICOM,A*
113,Use it free: instantly knowing your phone attitude.,2014,"Pengfei Zhou, Mo Li, Guobin Shen",MobiCom 2014: 605-616,MOBICOM,A*
114,Path reconstruction in dynamic wireless sensor networks using compressive sensing.,2014,"Zhidan Liu, Zhenjiang Li, Mo Li, Wei Xing, Dongming Lu",MobiHoc 2014: 297-306,MOBIHOC,A
115,Demo Abstract: Wind measurements for water quality studies in urban reservoirs.,2014,"Wan Du, Mo Li, Zikun Xing, Bingsheng He, Lloyd Hock Chye Chua, Zhenjiang Li, Yuanqiang Zheng, Pengfei Zhou",SECON 2014: 161-163,SECON,B
116,From rateless to distanceless: enabling sparse sensor network deployment in large areas.,2014,"Wan Du, Zhenjiang Li, Jansen Christian Liando, Mo Li",SenSys 2014: 134-147,SENSYS,A*
117,From rateless to distanceless: enabling sparse sensor network deployment in large areas.,2014,"Wan Du, Zhenjiang Li, Jansen Christian Liando, Mo Li",SenSys 2014: 312-313,SENSYS,A*
118,"A Survey on Topology Control in Wireless Sensor Networks: Taxonomy, Comparative Study, and Open Issues.",2013,"Mo Li, Zhenjiang Li, Athanasios V. Vasilakos",Proc. IEEE 101: 2538-2557 ,PIEEE,Unranked
119,SenSmart: Adaptive Stack Management for Multitasking Sensor Networks.,2013,"Rui Chu, Lin Gu, Yunhao Liu, Mo Li, Xicheng Lu",IEEE Trans. Computers 62: 137-150 ,TC,Unranked
120,Expandable and Cost-Effective Network Structures for Data Centers Using Dual-Port Servers.,2013,"Deke Guo, Tao Chen, Dan Li, Mo Li, Yunhao Liu, Guihai Chen",IEEE Trans. Computers 62: 1303-1317 ,TC,Unranked
121,Sea depth measurement with restricted floating sensors.,2013,"Mo Li, Zheng Yang, Yunhao Liu",ACM Trans. Embed. Comput. Syst. 13: 1:1-1:21 ,TECS,Unranked
