,Title,Year,Authors,Journal,Journal Acronym,Rank
12,Truncated octree and its applications.,2022,"Naimin Koh, Pradeep Kumar Jayaraman, Jianmin Zheng",Vis. Comput. 38: 1167-1179 ,VC,Unranked
13,Generative design of decorative architectural parts.,2022,"Yuzhe Zhang, Wayne Ong Chan Chi, Jianmin Zheng, Seng Tjhen Lie, Zhendong Guo",Vis. Comput. 38: 1209-1225 ,VC,Unranked
14,BEACon: a boundary embedded attentional convolution network for point cloud instance segmentation.,2022,"Tianrui Liu, Yiyu Cai, Jianmin Zheng, Nadia Magnenat-Thalmann",Vis. Comput. 38: 2303-2313 ,VC,Unranked
15,Data-Driven Model Free Adaptive Iterative Learning Compensation Control for MIMO Nonlinear System with Sensor Faults.,2022,"Jianmin Zheng, Zhongsheng Hou",ASCC 2022: 2169-2174,ASCC,Unranked
16,Real and Apparent Personality Prediction in Human-Human Interaction.,2022,"Zhijie Zhang, Jianmin Zheng, Nadia Magnenat-Thalmann",CW 2022: 187-194,CW,C
17,Object-Compositional Neural Implicit Surfaces.,2022,"Qianyi Wu, Xian Liu, Yuedong Chen, Kejie Li, Chuanxia Zheng, Jianfei Cai, Jianmin Zheng",ECCV  2022: 197-213,ECCV,A*
18,ExtrudeNet: Unsupervised Inverse Sketch-and-Extrude for Shape Parsing.,2022,"Daxuan Ren, Jianmin Zheng, Jianfei Cai, Jiatong Li, Junzhe Zhang",ECCV  2022: 482-498,ECCV,A*
19,Real-time Shadow-aware Portrait Relighting in Virtual Backgrounds for Realistic Telepresence.,2022,"Guoxian Song, Tat-Jen Cham, Jianfei Cai, Jianmin Zheng",ISMAR 2022: 729-738,ISMAR,A*
20,"IEEE International Symposium on Mixed and Augmented Reality, ISMAR 2022, Singapore, October 17-21, 2022.",2022,"Henry B. L. Duh, Ian Williams, Jens Grubert, J. Adam Jones, Jianmin Zheng","IEEE 2022, ISBN 978-1-6654-5325-7 ",ISMAR,A*
21,Object-Compositional Neural Implicit Surfaces.,2022,"Qianyi Wu, Xian Liu, Yuedong Chen, Kejie Li, Chuanxia Zheng, Jianfei Cai, Jianmin Zheng",CoRR abs/2207.09686 ,CORR,Unranked
22,ExtrudeNet: Unsupervised Inverse Sketch-and-Extrude for Shape Parsing.,2022,"Daxuan Ren, Jianmin Zheng, Jianfei Cai, Jiatong Li, Junzhe Zhang",CoRR abs/2209.15632 ,CORR,Unranked
23,Half-body Portrait Relighting with Overcomplete Lighting Representation.,2021,"Guoxian Song, Tat-Jen Cham, Jianfei Cai, Jianmin Zheng",Comput. Graph. Forum 40: 371-381 ,CGF,Unranked
24,Towards Complex and Continuous Manipulation: A Gesture Based Anthropomorphic Robotic Hand Design.,2021,"Li Tian, Hanhui Li, Qifa Wang, Xuezeng Du, Jialin Tao, Jordan Sia Chong, Nadia Magnenat-Thalmann, Jianmin Zheng",IEEE Robotics Autom. Lett. 6: 5461-5468 ,RAL,Unranked
25,Server Allocation for Massively Multiplayer Online Cloud Games Using Evolutionary Optimization.,2021,"Meiqi Zhao, Jianmin Zheng, Elvis S. Liu",ACM Trans. Multim. Comput. Commun. Appl. 17: 51:1-51:23 ,TOMCCAP,Unranked
